function_name,timestamp,duration_seconds,pid,arguments,return_value
"hipLaunchKernel","12:29:54.300413","0.000545","2368221","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.301492","0.000507","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:54.302052","0.000510","2368221","0x7f8fa31e29f0, 0x7f8fa31e2a38, 0x7f8fa31e2a30, 0x7f8fa31e2a28","0"
"hipLaunchKernel","12:29:54.302609","0.000506","2368221","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.303652","0.000516","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:54.304221","0.000508","2368221","0x7f8fa31e29f0, 0x7f8fa31e2a38, 0x7f8fa31e2a30, 0x7f8fa31e2a28","0"
"hipLaunchKernel","12:29:54.304774","0.000516","2368221","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.305840","0.000514","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:54.306414","0.000505","2368221","0x7f8fa31e29f0, 0x7f8fa31e2a38, 0x7f8fa31e2a30, 0x7f8fa31e2a28","0"
"hipLaunchKernel","12:29:54.306963","0.000501","2368221","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.307999","0.000522","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:54.308576","0.000516","2368221","0x7f8fa31e29f0, 0x7f8fa31e2a38, 0x7f8fa31e2a30, 0x7f8fa31e2a28","0"
"hipLaunchKernel","12:29:54.309144","0.000525","2368221","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.310185","0.000521","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:54.310759","0.000503","2368221","0x7f8fa31e29f0, 0x7f8fa31e2a38, 0x7f8fa31e2a30, 0x7f8fa31e2a28","0"
"hipLaunchKernel","12:29:54.311307","0.000522","2368221","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.313252","0.000535","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.316064","0.000521","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.354077","0.000503","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.359981","0.000537","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.398001","0.000519","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.403922","0.000527","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.437696","0.000410","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.442488","0.000431","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.474419","0.000409","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.479296","0.000430","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.510361","0.000437","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.515177","0.000422","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.546038","0.000412","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.551091","0.000436","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.582388","0.000424","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.587251","0.000431","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.618345","0.000429","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.623330","0.000417","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.652291","0.000242","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.656695","0.000427","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.657164","0.000242","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:54.657427","0.000416","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:54.674242","0.000232","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.676930","0.000257","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.694864","0.000233","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.697596","0.000254","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.715305","0.000230","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.718186","0.000255","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.735655","0.000229","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.738479","0.000263","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.755948","0.000263","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.758701","0.000249","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.776407","0.000235","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.779123","0.000418","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.779586","0.000240","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:54.779848","0.000422","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:54.796651","0.000241","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.799338","0.000254","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.817305","0.000238","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.820005","0.000437","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.820480","0.000242","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:54.820743","0.000411","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:54.837407","0.000230","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.840196","0.000260","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.857612","0.000237","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.860295","0.000257","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.877895","0.000232","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.880555","0.000259","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.898593","0.000264","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.901320","0.000258","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.918880","0.000230","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.921586","0.000249","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.941263","0.000612","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.944545","0.000249","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.962261","0.000235","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.964969","0.000254","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.982523","0.000274","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:54.985380","0.000261","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.002700","0.000263","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:55.005443","0.000253","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.022899","0.000233","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:55.025705","0.000263","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.043149","0.000231","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:55.045819","0.000254","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.063941","0.000230","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:55.066664","0.000258","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.084288","0.000258","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:55.087022","0.000269","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.103681","0.000236","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:55.106629","0.000258","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.124146","0.000232","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:55.126868","0.000278","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.143902","0.000242","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:55.146637","0.000250","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.164431","0.000232","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:55.167118","0.000251","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.184549","0.000236","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:55.187265","0.000254","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.209251","0.000246","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.209523","0.000424","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.226695","0.000238","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.226957","0.000427","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.230950","0.000235","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.231210","0.000425","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.248092","0.000240","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.248356","0.000425","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.252535","0.000243","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.252802","0.000566","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.274118","0.000244","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.274393","0.000430","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.295937","0.000241","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:55.296704","0.000571","2368221","0x7f8fa31e29f0, 0x7f8fa31e2a38, 0x7f8fa31e2a30, 0x7f8fa31e2a28","0"
"__hipPushCallConfiguration","12:29:55.313161","0.000245","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.313432","0.000428","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.317522","0.000238","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.317790","0.000430","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.339016","0.000237","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:55.339781","0.000420","2368221","0x7f8fa31e29f0, 0x7f8fa31e2a38, 0x7f8fa31e2a30, 0x7f8fa31e2a28","0"
"__hipPushCallConfiguration","12:29:55.360292","0.000245","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.360562","0.000432","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.377665","0.000245","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.377935","0.000436","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.381983","0.000244","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.382254","0.000429","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.399643","0.000247","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.399917","0.000427","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.403933","0.000237","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.404196","0.000425","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.421259","0.000245","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.421531","0.000427","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.425527","0.000241","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.425794","0.000426","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.447149","0.000240","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.447414","0.000428","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.469058","0.000244","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.469328","0.000431","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.486375","0.000240","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.486640","0.000413","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:55.490631","0.000236","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:55.490912","0.000245","2368224","0x7f8fa19dfa90, 0x7f8fa19dfad8, 0x7f8fa19dfad0, 0x7f8fa19dfac8","0"
"hipLaunchKernel","12:29:55.491214","0.000240","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.491493","0.074721","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:55.566356","0.000334","2368224","0x7f8fa19dfa90, 0x7f8fa19dfad8, 0x7f8fa19dfad0, 0x7f8fa19dfac8","0"
"hipLaunchKernel","12:29:55.566806","0.000310","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.567158","0.062637","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:55.629951","0.030185","2368224","0x7f8fa19dfa90, 0x7f8fa19dfad8, 0x7f8fa19dfad0, 0x7f8fa19dfac8","0"
"hipLaunchKernel","12:29:55.660262","0.029850","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.690194","0.030509","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:55.720911","0.004640","2368224","0x7f8fa19dfa90, 0x7f8fa19dfad8, 0x7f8fa19dfad0, 0x7f8fa19dfac8","0"
"hipLaunchKernel","12:29:55.725679","0.003512","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.729248","0.004432","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:55.733730","0.000299","2368224","0x7f8fa19dfa90, 0x7f8fa19dfad8, 0x7f8fa19dfad0, 0x7f8fa19dfac8","0"
"hipLaunchKernel","12:29:55.734142","0.003693","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.737926","0.000541","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:55.738528","0.003683","2368224","0x7f8fa19dfa90, 0x7f8fa19dfad8, 0x7f8fa19dfad0, 0x7f8fa19dfac8","0"
"hipLaunchKernel","12:29:55.742297","0.000541","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.742905","0.003711","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:55.746686","0.000524","2368224","0x7f8fa19dfa90, 0x7f8fa19dfad8, 0x7f8fa19dfad0, 0x7f8fa19dfac8","0"
"hipLaunchKernel","12:29:55.747270","0.002677","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:55.750018","0.000527","2368224","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:55.750606","0.000510","2368224","0x7f8fa19dfa90, 0x7f8fa19dfad8, 0x7f8fa19dfad0, 0x7f8fa19dfac8","0"
"hipLaunchKernel","12:29:55.751196","0.001378","2368224","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"hipFree","12:29:55.753524","0.008585","2368221","0x7f88f0600000, 0x7f8fa31e2984, 0, 0x136c92c","0"
"hipFree","12:29:55.762201","0.000920","2368221","0x7f88d8c00000, 0, 0, 40","0"
"hipFree","12:29:55.990939","0.001160","2368224","0x7f88c1200000, 0x7f8fa19dfa24, 0, 0x593bcf6","0"
"hipFree","12:29:55.992241","0.000707","2368224","0x7f88a9800000, 0, 0, 40","0"
"__hipUnregisterFatBinary","12:29:56.137022","0.006824","2368191","0x55cb1ea9b020, 0, 1, 0x7fcfb9be3b38","0"
"__hipUnregisterFatBinary","12:29:56.143950","0.006563","2368191","0x55cb1ea9b900, 0, 1, 0x7fcfb9c0a298","0"
