function_id,function_name,pid,tid,start_timestamp_ns,end_timestamp_ns,duration_ns,arg_count,arg0_name,arg0_value,arg1_name,arg1_value,arg2_name,arg2_value,arg3_name,arg3_value,arg4_name,arg4_value,arg5_name,arg5_value,arg6_name,arg6_value,arg7_name,arg7_value,return_value
636,hipLaunchKernel,3773181,3773194,883225885636178,883225885725701,89523,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
762,hipGetLastError,3773181,3773194,883225885762856,883225885804218,41362,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
840,hipLaunchKernel,3773181,3773194,883225885840461,883225885929013,88552,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
966,hipGetLastError,3773181,3773194,883225885965988,883225886004004,38016,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
41,hipLaunchKernel,3773181,3773194,883225886041490,883225886130482,88992,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
167,hipGetLastError,3773181,3773194,883225886167366,883225886203320,35954,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
239,hipLaunchKernel,3773181,3773194,883225886239844,883225886329617,89773,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
368,hipGetLastError,3773181,3773194,883225886368144,883225886407382,39238,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
444,hipLaunchKernel,3773181,3773194,883225886444477,883225886535202,90725,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
571,hipGetLastError,3773181,3773194,883225886571766,883225886609682,37916,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
645,hipLaunchKernel,3773181,3773194,883225886645796,883225886731863,86067,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
768,hipGetLastError,3773181,3773194,883225886768518,883225886807295,38777,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
843,hipLaunchKernel,3773181,3773194,883225886843599,883225886932341,88742,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
969,hipGetLastError,3773181,3773194,883225886969296,883225887007953,38657,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
44,hipLaunchKernel,3773181,3773194,883225887044377,883225887133830,89453,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
169,hipGetLastError,3773181,3773194,883225887169863,883225887208811,38948,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
244,hipStreamSynchronize,3773181,3773194,883225887244524,883225888462210,1217686,1,stream,0x7f9afc0010b0,,,,,,,,,,,,,,,0x0
501,hipLaunchKernel,3773181,3773194,883225888501368,883225888581617,80249,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
618,hipGetLastError,3773181,3773194,883225888618762,883225888659082,40320,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
696,hipLaunchKernel,3773181,3773194,883225888696257,883225888787412,91155,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
824,hipGetLastError,3773181,3773194,883225888824237,883225888863104,38867,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
899,hipLaunchKernel,3773181,3773194,883225888899378,883225888988510,89132,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
25,hipGetLastError,3773181,3773194,883225889025405,883225889066256,40851,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
103,hipLaunchKernel,3773181,3773194,883225889103631,883225889189609,85978,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
226,hipGetLastError,3773181,3773194,883225889226724,883225889265411,38687,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
301,hipLaunchKernel,3773181,3773194,883225889301064,883225889391478,90414,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
428,hipGetLastError,3773181,3773194,883225889428483,883225889469083,40600,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
506,hipLaunchKernel,3773181,3773194,883225889506719,883225889597263,90544,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
633,hipGetLastError,3773181,3773194,883225889633867,883225889673757,39890,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
711,hipLaunchKernel,3773181,3773194,883225889711262,883225889799914,88652,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
837,hipGetLastError,3773181,3773194,883225889837279,883225889877148,39869,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
914,hipLaunchKernel,3773181,3773194,883225889914714,883225890003776,89062,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
41,hipGetLastError,3773181,3773194,883225890041201,883225890077225,36024,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
113,hipLaunchKernel,3773181,3773194,883225890113499,883225890203192,89693,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
240,hipGetLastError,3773181,3773194,883225890240717,883225890281217,40500,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
317,hipLaunchKernel,3773181,3773194,883225890317802,883225890408396,90594,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
446,hipGetLastError,3773181,3773194,883225890446052,883225890482826,36774,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
518,hipStreamSynchronize,3773181,3773194,883225890518880,883225891707913,1189033,1,stream,0x7f9afc0010b0,,,,,,,,,,,,,,,0x0
747,hipLaunchKernel,3773181,3773194,883225891746961,883225891838537,91576,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
876,hipGetLastError,3773181,3773194,883225891876303,883225891916903,40600,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
954,hipLaunchKernel,3773181,3773194,883225891953918,883225892055429,101511,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
92,hipGetLastError,3773181,3773194,883225892092534,883225892109419,16885,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
145,hipLaunchKernel,3773181,3773194,883225892145192,883225892234584,89392,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
271,hipGetLastError,3773181,3773194,883225892271739,883225892311578,39839,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
349,hipLaunchKernel,3773181,3773194,883225892349144,883225892439118,89974,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
476,hipGetLastError,3773181,3773194,883225892476032,883225892515651,39619,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
553,hipLaunchKernel,3773181,3773194,883225892553437,883225892642940,89503,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
679,hipGetLastError,3773181,3773194,883225892679714,883225892718182,38468,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
754,hipLaunchKernel,3773181,3773194,883225892754385,883225892844589,90204,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
881,hipGetLastError,3773181,3773194,883225892881534,883225892919150,37616,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
956,hipLaunchKernel,3773181,3773194,883225892956144,883225893046388,90244,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
83,hipGetLastError,3773181,3773194,883225893083323,883225893123923,40600,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
160,hipLaunchKernel,3773181,3773194,883225893160628,883225893249219,88591,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
286,hipGetLastError,3773181,3773194,883225893286795,883225893327135,40340,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
363,hipLaunchKernel,3773181,3773194,883225893363709,883225893453522,89813,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
490,hipGetLastError,3773181,3773194,883225893490447,883225893529695,39248,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
566,hipLaunchKernel,3773181,3773194,883225893566279,883225893655722,89443,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
692,hipGetLastError,3773181,3773194,883225893692436,883225893732456,40020,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
769,hipStreamSynchronize,3773181,3773194,883225893769110,883225894971684,1202574,1,stream,0x7f9afc0010b0,,,,,,,,,,,,,,,0x0
12,hipLaunchKernel,3773181,3773194,883225895012384,883225895101036,88652,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
138,hipGetLastError,3773181,3773194,883225895138752,883225895172592,33840,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
209,hipLaunchKernel,3773181,3773194,883225895209587,883225895302074,92487,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
339,hipGetLastError,3773181,3773194,883225895339279,883225895378908,39629,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
417,hipLaunchKernel,3773181,3773194,883225895417175,883225895505866,88691,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
543,hipGetLastError,3773181,3773194,883225895543392,883225895583131,39739,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
620,hipLaunchKernel,3773181,3773194,883225895620756,883225895710740,89984,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
749,hipGetLastError,3773181,3773194,883225895749347,883225895789997,40650,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
826,hipLaunchKernel,3773181,3773194,883225895825931,883225895913360,87429,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
951,hipGetLastError,3773181,3773194,883225895951036,883225895990295,39259,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
38,hipLaunchKernel,3773181,3773194,883225896038706,883225896127508,88802,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
164,hipGetLastError,3773181,3773194,883225896164263,883225896201007,36744,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
238,hipLaunchKernel,3773181,3773194,883225896238062,883225896327545,89483,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
364,hipGetLastError,3773181,3773194,883225896364670,883225896404879,40209,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
441,hipLaunchKernel,3773181,3773194,883225896441544,883225896530526,88982,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
567,hipGetLastError,3773181,3773194,883225896567471,883225896605477,38006,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
642,hipLaunchKernel,3773181,3773194,883225896642592,883225896731544,88952,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
767,hipGetLastError,3773181,3773194,883225896767718,883225896804412,36694,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
841,hipLaunchKernel,3773181,3773194,883225896841437,883225896930399,88962,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
966,hipGetLastError,3773181,3773194,883225896966793,883225897006111,39318,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
42,hipStreamSynchronize,3773181,3773194,883225897042495,883225898221714,1179219,1,stream,0x7f9afc0010b0,,,,,,,,,,,,,,,0x0
259,hipLaunchKernel,3773181,3773194,883225898259620,883225898350555,90935,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
387,hipGetLastError,3773181,3773194,883225898387840,883225898428120,40280,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
465,hipLaunchKernel,3773181,3773194,883225898465265,883225898556290,91025,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
592,hipGetLastError,3773181,3773194,883225898592875,883225898631582,38707,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
668,hipLaunchKernel,3773181,3773194,883225898668607,883225898756597,87990,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
793,hipGetLastError,3773181,3773194,883225898793282,883225898833672,40390,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
870,hipLaunchKernel,3773181,3773194,883225898870486,883225898957345,86859,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
993,hipGetLastError,3773181,3773194,883225898993919,883225899030914,36995,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
64,hipLaunchKernel,3773181,3773194,883225899064414,883225899149881,85467,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
182,hipGetLastError,3773181,3773194,883225899182579,883225899215288,32709,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
248,hipLaunchKernel,3773181,3773194,883225899248116,883225899331800,83684,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
365,hipGetLastError,3773181,3773194,883225899365050,883225899396146,31096,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
429,hipLaunchKernel,3773181,3773194,883225899429485,883225899515172,85687,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
548,hipGetLastError,3773181,3773194,883225899548442,883225899570805,22363,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
604,hipLaunchKernel,3773181,3773194,883225899604485,883225899688610,84125,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
722,hipGetLastError,3773181,3773194,883225899722159,883225899757702,35543,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
632,hipMallocAsync,3773181,3773188,883225867632137,883225899807706,32175569,3,arg,0x7f9b44001188,arg,0x2000000,arg,0x7f9b44c7ffb0,,,,,,,,,,,0x0
797,hipStreamSynchronize,3773181,3773193,883225869796958,883225899864370,30067412,1,stream,0x7f9b04002700,,,,,,,,,,,,,,,0x0
790,hipLaunchKernel,3773181,3773194,883225899790781,883225899874275,83494,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
904,hipGetLastError,3773181,3773194,883225899904720,883225899920544,15824,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
936,hipLaunchKernel,3773181,3773194,883225899936758,883225900045279,108521,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
921,hipLaunchKernel,3773181,3773193,883225899921275,883225900110575,189300,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
80,hipGetLastError,3773181,3773194,883225900080741,883225900115292,34551,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
144,hipGetLastError,3773181,3773193,883225900144696,883225900178246,33550,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
218,hipLaunchKernel,3773181,3773193,883225900217945,883225900311063,93118,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
352,hipGetLastError,3773181,3773193,883225900352154,883225900395208,43054,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
436,hipLaunchKernel,3773181,3773193,883225900436238,883225900533433,97195,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
572,hipGetLastError,3773181,3773193,883225900572430,883225900614843,42413,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
654,hipLaunchKernel,3773181,3773193,883225900654492,883225900750374,95882,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
788,hipGetLastError,3773181,3773193,883225900788751,883225900829942,41191,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
868,hipLaunchKernel,3773181,3773193,883225900868449,883225900963611,95162,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
2,hipGetLastError,3773181,3773193,883225901002548,883225901044490,41942,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
83,hipLaunchKernel,3773181,3773193,883225901083729,883225901173281,89552,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
212,hipGetLastError,3773181,3773193,883225901212690,883225901254282,41592,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
293,hipLaunchKernel,3773181,3773193,883225901292969,883225901388781,95812,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
427,hipGetLastError,3773181,3773193,883225901427458,883225901467588,40130,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
139,hipStreamSynchronize,3773181,3773194,883225900139058,883225901497182,1358124,1,stream,0x7f9afc0010b0,,,,,,,,,,,,,,,0x0
506,hipLaunchKernel,3773181,3773193,883225901506375,883225901583710,77335,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
516,hipLaunchKernel,3773181,3773194,883225901515910,883225901593174,77264,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
615,hipGetLastError,3773181,3773194,883225901615658,883225901634055,18397,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
617,hipGetLastError,3773181,3773193,883225901617480,883225901635847,18367,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
652,hipLaunchKernel,3773181,3773194,883225901652132,883225901813681,161549,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
650,hipLaunchKernel,3773181,3773193,883225901650459,883225901817577,167118,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
842,hipGetLastError,3773181,3773194,883225901842674,883225901861562,18888,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
845,hipGetLastError,3773181,3773193,883225901844918,883225901863225,18307,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
879,hipLaunchKernel,3773181,3773194,883225901879659,883225901958165,78506,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
878,hipLaunchKernel,3773181,3773193,883225901878357,883225901958055,79698,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
985,hipGetLastError,3773181,3773193,883225901985756,883225902005235,19479,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
987,hipGetLastError,3773181,3773194,883225901986978,883225902005536,18558,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
25,hipStreamSynchronize,3773181,3773193,883225902025555,883225902108969,83414,1,stream,0x7f9b04002700,,,,,,,,,,,,,,,0x0
147,hipGetLastError,3773181,3773194,883225902147837,883225902188617,40780,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
225,hipLaunchKernel,3773181,3773194,883225902225702,883225902315415,89713,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
352,hipGetLastError,3773181,3773194,883225902352030,883225902388574,36544,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
424,hipLaunchKernel,3773181,3773194,883225902424347,883225902511136,86789,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
548,hipGetLastError,3773181,3773194,883225902548401,883225902588550,40149,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
625,hipLaunchKernel,3773181,3773194,883225902625135,883225902714818,89683,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
751,hipGetLastError,3773181,3773194,883225902751492,883225902791311,39819,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
827,hipLaunchKernel,3773181,3773194,883225902827895,883225902917458,89563,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
954,hipGetLastError,3773181,3773194,883225902954874,883225902994402,39528,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
31,hipLaunchKernel,3773181,3773194,883225903031107,883225903121781,90674,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
158,hipGetLastError,3773181,3773194,883225903158275,883225903198315,40040,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
235,hipLaunchKernel,3773181,3773194,883225903235530,883225903326375,90845,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
363,hipGetLastError,3773181,3773194,883225903363840,883225903398842,35002,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
434,hipStreamSynchronize,3773181,3773194,883225903434885,883225904716096,1281211,1,stream,0x7f9afc0010b0,,,,,,,,,,,,,,,0x0
755,hipLaunchKernel,3773181,3773194,883225904755013,883225904847090,92077,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
